CUSTOMER_ID,SEGMENT,INDUSTRY,COUNTRY,PLAN,MRR,SUBSCRIPTION_DURATION,CUSTOMER_STATUS,CHURN_LABEL,AVG_MONTHLY_LOGINS,AVG_TICKETS_RAISED,AVG_FEATURE_USAGE
1778,Mid-Market,Retail,UK,Pro,6321,491,Active,0,505,213,34.905985732692850000
1779,SMB,Technology,USA,Enterprise,2277,654,Active,0,777,360.166667,44.705311923859509667
1780,Mid-Market,Media,Germany,Growth,990,773,Active,0,155.875,76.875,50.072602801407813375
1781,Enterprise,Retail,USA,Enterprise,2277,105,Churned,1,963.25,505,57.584889705618026500
1782,SMB,Healthcare,UK,Enterprise,1584,629,Active,0,1067,487,83.249348870559940000
1783,SMB,Manufacturing,USA,Growth,390,774,Active,0,205,98.75,67.873369650637645000
1784,SMB,Retail,USA,Growth,510,1031,Active,0,196.833333,105.666667,44.778382058349554333
1785,SMB,Media,USA,Growth,660,774,Active,0,201.5,99,45.709505092032239500
1786,Enterprise,Manufacturing,USA,Pro,2205,1043,Active,0,602.222222,318.111111,63.284380930005005000
1787,SMB,Real Estate,UK,Growth,465,1034,Active,0,197.375,100.5,32.013631771771217463
1788,SMB,Logistics,Canada,Growth,555,213,Churned,1,198,100.142857,53.095695148437921929
1789,SMB,Financial Services/Fintech,USA,Enterprise,4554,583,Active,0,1127,496,85.041619978096350000
1790,Mid-Market,Real Estate,Germany,Growth,810,117,Churned,1,222,110.666667,47.756951276029321667
1791,SMB,Manufacturing,UK,Growth,825,960,Active,0,199.5,97.166667,57.218847064982795500
1792,Mid-Market,Financial Services/Fintech,UK,Pro,588,920,Active,0,559.333333,264,70.801690275543843333
1793,SMB,Logistics,France,Enterprise,8217,677,Active,0,914,432,19.316868124773055000
1794,Mid-Market,Education,Australia,Growth,180,1007,Active,0,255.454545,123.545455,45.406853710323673273
1795,SMB,Real Estate,Japan,Growth,405,1049,Active,0,214.454545,102.272727,40.356203124305578982
1796,SMB,Media,UK,Pro,4312,1002,Active,0,493.875,240.25,43.099996876189556375
1797,Enterprise,Retail,India,Pro,6517,967,Active,0,488.333333,246.666667,41.037028694450955833
1798,SMB,Retail,France,Enterprise,8118,271,Churned,1,965.125,476.625,40.142649048326785250
1799,SMB,Financial Services/Fintech,Singapore,Growth,855,719,Active,0,207.722222,100.722222,55.066203909510001778
1800,Enterprise,Financial Services/Fintech,Japan,Pro,4851,301,Churned,1,511.444444,254,53.719609066040251056
1801,Mid-Market,Financial Services/Fintech,USA,Growth,465,774,Active,0,202.315789,101.105263,57.959224545239949105
1802,SMB,Healthcare,USA,Enterprise,1386,920,Active,0,994.590909,508.5,50.770751829735352291
1803,SMB,Media,Germany,Growth,570,1012,Active,0,152.695652,75.26087,49.540824835013951174
1804,Enterprise,Financial Services/Fintech,UK,Growth,1035,1065,Active,0,200.565217,100.565217,48.867033286487844391
1805,Mid-Market,Technology,India,Growth,420,831,Active,0,147.5,70.285714,57.744923785534363743
1806,SMB,Logistics,USA,Growth,210,600,Active,0,190.2,102.4,38.087091906938132600
1807,SMB,Financial Services/Fintech,India,Growth,345,1107,Active,0,196.55,96.5,47.779158683380918700
1808,SMB,Technology,USA,Growth,615,988,Active,0,248.285714,123.214286,49.910125103897761929
1809,Mid-Market,Healthcare,USA,Growth,225,1048,Active,0,152.071429,74.5,53.908786581505572929
1810,SMB,Technology,Japan,Growth,1005,419,Active,0,202,90,99.791172774603000000
1811,Mid-Market,Education,USA,Enterprise,594,728,Active,0,1015.3,482.6,51.229626282436252360
1812,SMB,Education,UK,Growth,225,875,Active,0,188.428571,97.714286,50.863289718297137936
1813,Mid-Market,Technology,USA,Pro,4704,940,Active,0,382.666667,184,57.976899502179210082
1814,Enterprise,Media,India,Pro,5194,1103,Active,0,476.105263,247.578947,48.228408297289661347
1815,SMB,Healthcare,Germany,Growth,990,881,Active,0,191.3,87.7,45.197554022703713830
1816,SMB,Retail,India,Growth,705,824,Active,0,244.428571,121.714286,58.586886387146152429
1817,SMB,Technology,Canada,Enterprise,9504,584,Active,0,981,547,99.556377651233800000
1818,Mid-Market,Manufacturing,UK,Growth,630,265,Churned,1,204.666667,93.555556,37.205410522558853000
1819,SMB,Professional Services,USA,Growth,660,1090,Active,0,210.181818,101.909091,36.764139172017570216
1820,Mid-Market,Logistics,USA,Growth,195,652,Active,0,187,102,5.699621621122441000
1821,Enterprise,Logistics,Canada,Growth,975,150,Churned,1,201.2,100.2,28.827553931085220200
1822,Mid-Market,Media,Germany,Growth,420,784,Active,0,190.625,103.875,45.006527939528861400
1823,Mid-Market,Financial Services/Fintech,USA,Enterprise,4356,793,Active,0,970.714286,524.142857,51.557332428900259000
1824,SMB,Professional Services,USA,Enterprise,7227,205,Churned,1,1269.5,649.5,50.883304898085511500
1825,Enterprise,Retail,USA,Enterprise,7920,264,Churned,1,982.875,503.75,46.469362999603373750
1826,SMB,Healthcare,UK,Growth,945,1099,Active,0,235.277778,123.277778,59.749172413885865667
1827,SMB,Education,USA,Enterprise,5544,560,Active,0,1032,513,2.943319746037420500
1828,SMB,Financial Services/Fintech,USA,Pro,7105,603,Active,0,353,148.5,46.743267844350750000
1829,Mid-Market,Education,USA,Enterprise,5445,461,Active,0,1064,480,74.137310601059010000
1830,Enterprise,Retail,India,Pro,2940,1069,Active,0,504.6,248.8,50.174743386718057250
1831,SMB,Professional Services,USA,Growth,420,554,Active,0,204.5,100.5,50.190155744856677000
1832,Mid-Market,Media,India,Enterprise,4950,961,Active,0,1002.533333,493.4,44.649705843357985717
1833,Mid-Market,Real Estate,UK,Growth,210,836,Active,0,254.4,122.2,50.122512839400379540
1834,SMB,Education,Australia,Enterprise,1287,122,Churned,1,964,530.6,44.719790394157500100
1835,Mid-Market,Professional Services,USA,Growth,255,986,Active,0,203.916667,95.5,58.030367474391872275
1836,SMB,Technology,Australia,Enterprise,2376,849,Active,0,982.5,512.833333,62.457696887619436000
1837,SMB,Real Estate,USA,Growth,135,884,Active,0,242.5,122.166667,52.898385930695277667
1838,Enterprise,Education,USA,Growth,435,678,Active,0,215,100,57.755785657620530000
1839,SMB,Healthcare,Singapore,Pro,3920,704,Active,0,457,199,25.203648541231840000
1840,SMB,Logistics,Australia,Pro,294,392,Active,0,457,280,38.140317946381470000
1841,Mid-Market,Real Estate,USA,Pro,4949,430,Active,0,381,259,42.041537453983260000
1842,Enterprise,Technology,UK,Growth,645,87,Churned,1,234.666667,137.333333,25.645830869867144333
1843,SMB,Retail,UK,Growth,390,381,Active,0,276.5,133,12.088891838403648000
1844,SMB,Manufacturing,Germany,Growth,375,969,Active,0,147.6,77.5,51.158908337250871150
1845,SMB,Technology,Australia,Growth,795,387,Active,0,229,90,93.983755185991340000
1846,Mid-Market,Retail,USA,Pro,2156,755,Active,0,492.666667,248.916667,45.445800498579958817
1847,SMB,Retail,USA,Growth,885,912,Active,0,188.25,100.3125,55.595406715460387250
1848,SMB,Professional Services,Canada,Growth,135,868,Active,0,145.642857,73.357143,44.932597738253727714
1849,SMB,Logistics,UK,Enterprise,7029,943,Active,0,965.866667,493.066667,50.310042897164029133
1850,SMB,Education,Canada,Growth,375,706,Active,0,175.666667,99.166667,52.497378456677837167
1851,SMB,Real Estate,Germany,Pro,2793,746,Active,0,469.571429,253.857143,22.584582772254745329
1852,SMB,Financial Services/Fintech,Germany,Growth,615,525,Active,0,181,95,34.669668284528820000
1853,SMB,Real Estate,UK,Growth,825,797,Active,0,250.333333,120.666667,65.388843688689825556
1854,SMB,Logistics,Singapore,Pro,7154,769,Active,0,603.142857,300.714286,58.674748470882916571
1855,SMB,Real Estate,USA,Growth,195,766,Active,0,197,100.333333,36.698162964871882500
1856,SMB,Retail,Australia,Pro,2058,952,Active,0,372.363636,185.181818,42.376657080821099600
1857,SMB,Real Estate,Japan,Enterprise,9207,898,Active,0,973.888889,495.222222,34.128759221130004111
1858,SMB,Manufacturing,Canada,Enterprise,2475,963,Active,0,992.3,519.3,37.170992827359383000
1859,SMB,Manufacturing,Canada,Enterprise,8415,848,Active,0,792,352.4,50.344466985982989200
1860,SMB,Real Estate,USA,Pro,2891,671,Active,0,528,248,65.127679683200170000
1861,SMB,Professional Services,India,Growth,345,88,Churned,1,209,99.5,33.043831636426396500
1862,SMB,Media,UK,Growth,465,1104,Active,0,207.285714,98.904762,56.515190558718515071
1863,SMB,Professional Services,Germany,Pro,3920,448,Active,0,486,268,91.404328634580040000
1864,SMB,Real Estate,USA,Pro,3381,747,Active,0,521.1,263.8,51.770892179736484920
1865,Enterprise,Media,USA,Growth,735,824,Active,0,199.454545,100.545455,40.296639956934243545
1866,SMB,Healthcare,UK,Growth,525,1018,Active,0,198.8125,102.25,53.402983440353227313
1867,Enterprise,Retail,USA,Growth,975,947,Active,0,153.833333,74.5,40.089860065641830333
1868,SMB,Financial Services/Fintech,Singapore,Growth,585,688,Active,0,174.333333,96.333333,61.311958351142614667
1869,SMB,Retail,India,Growth,270,472,Active,0,191,103,51.280602322225390000
1870,Mid-Market,Healthcare,Canada,Pro,6174,578,Active,0,484.666667,253.333333,49.475826899671967000
1871,SMB,Retail,USA,Growth,285,782,Active,0,237.777778,128.666667,33.418818103687314356
1872,SMB,Financial Services/Fintech,USA,Pro,6076,514,Active,0,590,232,98.041730892132630000
1873,Enterprise,Education,Australia,Pro,2009,561,Active,0,407,203,8.623520971915166000
1874,SMB,Technology,USA,Growth,510,1049,Active,0,201.0625,98.625,57.090282147691004938
1875,SMB,Media,Germany,Growth,990,1004,Active,0,192.384615,98.692308,46.344330820117057923
1876,SMB,Retail,USA,Growth,270,298,Churned,1,253.6,124,43.529559077910932000
1877,Enterprise,Financial Services/Fintech,Germany,Pro,3332,1105,Active,0,491.777778,248.851852,46.600229957388744985
1878,Enterprise,Media,India,Pro,5635,1076,Active,0,378.583333,182.458333,66.872675840854367375
1879,SMB,Financial Services/Fintech,Canada,Growth,285,601,Active,0,195.428571,100.857143,60.042017044969483286
1880,SMB,Manufacturing,India,Growth,390,805,Active,0,203.692308,101.538462,46.268617142907731385
1881,Mid-Market,Education,France,Growth,375,448,Active,0,215,111,3.006025672203638300
1882,SMB,Technology,Germany,Pro,3283,462,Active,0,509,234,16.243585051002107000
1883,SMB,Technology,UK,Growth,855,705,Active,0,239.625,118.875,51.294593383296784500
1884,Mid-Market,Media,USA,Pro,3430,94,Churned,1,495.333333,269.333333,79.282757214615610000
1885,SMB,Professional Services,India,Pro,7350,714,Active,0,438,239,87.102096539412570000
1886,SMB,Logistics,Australia,Growth,120,741,Active,0,190,115,94.403754050398600000
1887,Enterprise,Logistics,France,Pro,980,1041,Active,0,521.4,244.3,69.817005879885010600
1888,Mid-Market,Manufacturing,Australia,Growth,990,635,Active,0,250,107,18.655622378457290000
1889,SMB,Media,USA,Growth,435,414,Active,0,203,95,45.619962023993410000
1890,SMB,Media,Brazil,Growth,840,214,Churned,1,146.857143,81.571429,63.276808269659019857
1891,SMB,Technology,USA,Growth,510,388,Active,0,202.666667,105.166667,47.479195477482588417
1892,SMB,Logistics,Singapore,Growth,105,733,Active,0,200.875,100.125,56.419071375543140688
1893,SMB,Professional Services,USA,Pro,1568,893,Active,0,629.4,304.15,64.090435002990540575
1894,SMB,Retail,UK,Enterprise,7227,598,Active,0,1033.333333,509,56.599963854993093778
1895,SMB,Retail,UK,Pro,3822,485,Active,0,615.25,299.75,44.990649437482691250
1896,SMB,Retail,Japan,Growth,720,865,Active,0,146.066667,77.666667,41.247572991141921333
1897,SMB,Financial Services/Fintech,Singapore,Enterprise,6732,954,Active,0,986.3125,478.0625,58.477849966994361075
1898,SMB,Professional Services,India,Growth,1050,1019,Active,0,252.352941,126.941176,55.436908465169062647
1899,SMB,Healthcare,UK,Growth,315,524,Active,0,170,93,35.349891136470860000
1900,SMB,Healthcare,USA,Growth,525,1001,Active,0,244.25,127.9375,55.463056637413632688
1901,Mid-Market,Real Estate,Germany,Pro,6027,637,Active,0,470.333333,249.333333,35.172179362429005333
1902,Mid-Market,Logistics,UK,Growth,135,242,Churned,1,207.875,94.75,51.750604377407433774
1903,SMB,Real Estate,France,Pro,5194,410,Active,0,499,287,51.146181023408474000
1904,SMB,Professional Services,France,Growth,75,852,Active,0,147.428571,74.071429,61.092721605883584786
1905,SMB,Logistics,UK,Pro,3675,116,Churned,1,534.5,245,48.531740363918026000
1906,SMB,Healthcare,France,Pro,5243,1038,Active,0,498.5,254.388889,40.464540632853380222
1907,SMB,Media,India,Enterprise,8910,938,Active,0,1008.428571,505.928571,43.563641780876775071
1908,Enterprise,Logistics,Japan,Enterprise,7425,411,Active,0,991,519,24.208782364438342000
1909,SMB,Manufacturing,Australia,Pro,1176,722,Active,0,626.9,317,49.666351680647064100
1910,SMB,Manufacturing,France,Growth,660,908,Active,0,200.2,99.466667,49.790480047323852233
1911,SMB,Professional Services,Canada,Pro,4214,490,Active,0,489,245,57.280406994622460000
1912,SMB,Real Estate,USA,Growth,405,965,Active,0,199.5625,98.9375,44.275296665486528825
1913,SMB,Healthcare,USA,Enterprise,2376,135,Churned,1,687.25,381.75,48.358561956875114750
1914,SMB,Healthcare,USA,Enterprise,4158,731,Active,0,982,545,51.197489111453150000
1915,SMB,Technology,USA,Growth,750,638,Active,0,190,88,79.027647397927150000
1916,SMB,Technology,USA,Pro,6272,663,Active,0,544,269,88.323464219147100000
1917,Enterprise,Manufacturing,India,Growth,885,415,Active,0,237,96,43.341237516277850000
1918,SMB,Professional Services,Australia,Growth,75,391,Active,0,230,103,90.706270958895810000
1919,SMB,Real Estate,UK,Pro,2352,539,Active,0,473.8,262.2,30.472884660865517000
1920,SMB,Healthcare,UK,Growth,630,507,Active,0,267.333333,121,58.985293628209123333
1921,SMB,Retail,Canada,Enterprise,5346,505,Active,0,1163,624.5,43.540145701925931000
1922,SMB,Education,USA,Growth,1020,596,Active,0,198.25,99.75,46.580486361027620500
1923,SMB,Education,USA,Enterprise,6831,1069,Active,0,762.444444,386.666667,54.285102849785862722
1924,SMB,Real Estate,India,Pro,5586,867,Active,0,503.272727,249.454545,45.782122800700762364
1925,SMB,Healthcare,France,Enterprise,1980,1074,Active,0,768.4375,384.875,51.091924732186440600
1926,SMB,Media,Australia,Growth,165,1093,Active,0,202.2,99.866667,56.699582100915746600
1927,SMB,Manufacturing,Canada,Growth,945,72,Churned,1,193,107.5,34.709643100983833000
1928,SMB,Retail,USA,Enterprise,7326,814,Active,0,980.333333,516.888889,45.773226671457466378
1929,SMB,Real Estate,Canada,Pro,7301,1096,Active,0,380.705882,181.705882,48.769503753388997471
1930,SMB,Education,Australia,Growth,990,483,Active,0,175,91,93.096469784435310000
1931,SMB,Media,Germany,Pro,686,585,Active,0,678,323.666667,59.807586755504431667
1932,SMB,Logistics,USA,Enterprise,4752,676,Active,0,948.6,457,53.685624756714165200
1933,SMB,Real Estate,India,Pro,6468,408,Active,0,476,269,74.783923147547710000
1934,Enterprise,Technology,UK,Pro,4900,519,Active,0,508.5,250.5,24.139765441556290250
1935,SMB,Technology,Canada,Enterprise,5247,1087,Active,0,996.363636,500,53.106182416806814759
1936,Enterprise,Financial Services/Fintech,Australia,Growth,615,824,Active,0,203.583333,97,45.901731468288528500
1937,SMB,Real Estate,Canada,Enterprise,6534,1028,Active,0,1029.611111,496.777778,55.142179682762871222
1938,SMB,Professional Services,Australia,Pro,2940,626,Active,0,525.25,252,72.935610302911600000
1939,SMB,Professional Services,USA,Growth,75,704,Active,0,228.8,123.2,78.633656824269421200
1940,SMB,Retail,UK,Growth,105,1027,Active,0,152.8,75.466667,42.613598701693185200
1941,SMB,Manufacturing,USA,Growth,885,890,Active,0,254.666667,119.333333,38.482272272077160156
1942,SMB,Healthcare,USA,Pro,5488,858,Active,0,349.428571,178.714286,51.761644781093429429
1943,Enterprise,Retail,USA,Pro,3234,780,Active,0,509,258.75,60.198851133910369500
1944,SMB,Logistics,Australia,Enterprise,594,966,Active,0,776.111111,368.333333,51.540581687511916111
1945,SMB,Real Estate,USA,Enterprise,8316,816,Active,0,1213.666667,682,31.192454455682664333
1946,Mid-Market,Financial Services/Fintech,USA,Growth,735,996,Active,0,189.125,93.75,52.277401043291370000
1947,Mid-Market,Professional Services,Australia,Pro,3234,1006,Active,0,507,249.571429,44.440124584560424143
1948,Mid-Market,Real Estate,Singapore,Pro,4116,610,Active,0,412,223,71.196757964971620000
1949,SMB,Financial Services/Fintech,France,Growth,915,1031,Active,0,198.571429,101.357143,49.045807435688402964
1950,SMB,Education,Singapore,Pro,539,739,Active,0,505.666667,244.333333,61.384700326961738667
1951,SMB,Healthcare,Australia,Growth,630,578,Active,0,233,89,84.105819075338660000
1952,SMB,Media,UK,Growth,240,541,Active,0,183,107,39.407730127908400000
1953,SMB,Technology,Germany,Growth,1050,464,Active,0,183,104,96.305404472464640000
1954,SMB,Technology,USA,Pro,1372,772,Active,0,511.7,262.5,42.551486696629790300
1955,Enterprise,Financial Services/Fintech,USA,Pro,5978,445,Active,0,401,257,98.409955386038230000
1956,Enterprise,Logistics,UK,Pro,4459,941,Active,0,483.625,243.5625,49.161450444329448738
1957,SMB,Real Estate,USA,Pro,490,346,Churned,1,507.166667,247.916667,24.575656665686224167
1958,SMB,Retail,Germany,Growth,150,886,Active,0,200.428571,103.714286,51.721737303010467714
1959,SMB,Manufacturing,Australia,Growth,120,190,Churned,1,202.333333,91.5,75.055657031533419333
1960,SMB,Media,USA,Growth,105,419,Active,0,193.5,103.5,87.695034991258815000
1961,SMB,Financial Services/Fintech,Singapore,Growth,765,63,Churned,1,253.5,132.5,22.546945001663854000
1962,Enterprise,Manufacturing,Australia,Enterprise,9900,640,Active,0,983.833333,512.166667,46.494299869134164667
1963,SMB,Education,Canada,Pro,4655,258,Churned,1,380.375,189.875,63.985656897681696875
1964,SMB,Education,Japan,Growth,645,1033,Active,0,247.047619,127.809524,40.760307831011522462
1965,SMB,Financial Services/Fintech,USA,Growth,885,729,Active,0,154.6,70.8,43.639267989318059660
1966,Enterprise,Financial Services/Fintech,France,Pro,294,625,Active,0,483.333333,242.666667,60.423728602078156283
1967,Enterprise,Education,UK,Pro,1470,1010,Active,0,515.294118,246.294118,55.584844453892346176
1968,Mid-Market,Retail,Germany,Pro,5880,847,Active,0,512.181818,247.454545,59.644490377945784955
1969,SMB,Education,Japan,Growth,930,869,Active,0,142.727273,75.818182,62.718198321975689000
1970,SMB,Retail,Canada,Pro,3528,284,Churned,1,369.888889,189.444444,49.805871785886844311
1971,SMB,Manufacturing,USA,Growth,750,1003,Active,0,240.5,124.1875,49.767658471437156125
