customer_id,company_name,segment,industry,country,company_size
1550,UpstoxInnovations,SMB,Financial Services/Fintech,UK,47
1551,TexInnovations,Mid-Market,Retail,USA,399
1552,TigerCorp,SMB,Logistics,USA,63
1553,UpstoxSolutions,Enterprise,Education,USA,3678
1554,GlobalSystems,Mid-Market,Real Estate,UK,140
1555,NextServices,Mid-Market,Professional Services,USA,285
1556,PrimeLabs,SMB,Media,USA,66
1557,NextGroup,SMB,Retail,Canada,26
1558,LacerServices,SMB,Real Estate,USA,87
1559,CoinbaseInc,Mid-Market,Manufacturing,USA,250
1560,PrimeSolutions,Enterprise,Logistics,India,2581
1561,RadexCorp,SMB,Financial Services/Fintech,Canada,91
1562,GlobalInc,Mid-Market,Professional Services,India,132
1563,JenixCorp,SMB,Healthcare,Canada,70
1564,MinexGroup,SMB,Professional Services,Singapore,14
1565,GenpaxTechnologies,Mid-Market,Media,USA,316
1566,SmartDynamics,Mid-Market,Logistics,Australia,177
1567,GlobalServices,SMB,Logistics,Canada,38
1568,NagelTechnologies,SMB,Healthcare,Singapore,14
1569,EliteSolutions,SMB,Financial Services/Fintech,UK,69
1570,JenixInc,SMB,Manufacturing,India,73
1571,RevoxServices,Enterprise,Financial Services/Fintech,Australia,2526
1572,GenpaxSolutions,SMB,Media,Germany,64
1573,NagelInc,SMB,Manufacturing,Singapore,13
1574,QestarSystems,SMB,Financial Services/Fintech,Brazil,63
1575,JenixLabs,Enterprise,Logistics,France,2253
1576,PrimeTechnologies,Mid-Market,Technology,UK,375
1577,TigerCorp,Mid-Market,Retail,USA,161
1578,LogixDynamics,SMB,Manufacturing,UK,50
1579,QestarGroup,Enterprise,Technology,USA,4047
1580,DatadexLabs,SMB,Real Estate,USA,46
1581,ProDynamics,Mid-Market,Real Estate,Australia,176
1582,GlobalLabs,Enterprise,Financial Services/Fintech,India,4031
1583,DigitalCorp,SMB,Healthcare,USA,22
1584,LogixInnovations,SMB,Financial Services/Fintech,Australia,72
1585,RevoxGroup,SMB,Healthcare,UK,35
1586,PractoGroup,SMB,Financial Services/Fintech,Singapore,10
1587,RevoxInnovations,SMB,Professional Services,USA,80
1588,RevoxServices,Enterprise,Media,Australia,3719
1589,RevoxGroup,SMB,Retail,Brazil,54
1590,AnatolyDynamics,SMB,Healthcare,UK,11
1591,HelixTechnologies,Enterprise,Media,France,4194
1592,GlobalGroup,Enterprise,Professional Services,Singapore,4166
1593,TechCorp,SMB,Real Estate,USA,28
1594,GlobalSolutions,SMB,Financial Services/Fintech,Brazil,26
1595,GenpaxTechnologies,SMB,Education,India,28
1596,CloudInnovations,SMB,Media,USA,96
1597,HelixGroup,SMB,Financial Services/Fintech,UK,54
1598,CoinbaseGroup,SMB,Real Estate,Australia,44
1599,NagelInnovations,SMB,Healthcare,Singapore,44
1600,DigitalGroup,SMB,Media,USA,54
1601,UpstoxTechnologies,SMB,Manufacturing,France,17
1602,OnyxTechnologies,SMB,Financial Services/Fintech,USA,78
1603,EulogSystems,SMB,Media,India,99
1604,NextSystems,SMB,Logistics,Germany,34
1605,BartLabs,SMB,Professional Services,Canada,42
1606,AnatolySolutions,Mid-Market,Technology,Australia,498
1607,RadexServices,SMB,Healthcare,Singapore,28
1608,AdvancedSolutions,Mid-Market,Retail,UK,280
1609,BartSystems,SMB,Retail,France,11
1610,SmartInc,SMB,Professional Services,USA,68
1611,RadexGroup,SMB,Manufacturing,Germany,83
1612,CoinbaseSolutions,SMB,Manufacturing,France,71
1613,DatadexDynamics,Mid-Market,Education,UK,429
1614,JenixTechnologies,SMB,Education,France,51
1615,OnyxServices,SMB,Technology,Australia,12
1616,IannisTechnologies,SMB,Technology,Japan,40
1617,TechGroup,Enterprise,Education,USA,4645
1618,DatadexSystems,Mid-Market,Professional Services,USA,181
1619,GlobalCorp,Mid-Market,Real Estate,India,238
1620,NextInnovations,SMB,Healthcare,India,23
1621,LacerGroup,Enterprise,Logistics,Canada,552
1622,LogixCorp,Enterprise,Education,Japan,3203
1623,AnatolyDynamics,SMB,Manufacturing,Germany,74
1624,KraftCorp,SMB,Healthcare,Brazil,44
1625,GlobalInnovations,SMB,Real Estate,Canada,16
1626,EliteInnovations,SMB,Technology,USA,28
1627,CoinbaseLabs,SMB,Financial Services/Fintech,UK,53
1628,IannisInc,SMB,Professional Services,Brazil,34
1629,CoinbaseInnovations,Enterprise,Manufacturing,UK,4476
1630,LogixSystems,SMB,Retail,Japan,10
1631,TigerDynamics,Mid-Market,Retail,France,296
1632,SwellerTechnologies,SMB,Technology,UK,67
1633,RadexTechnologies,Mid-Market,Financial Services/Fintech,Canada,350
1634,DatadexDynamics,SMB,Manufacturing,Australia,85
1635,NextLabs,SMB,Professional Services,Germany,33
1636,JenixCorp,SMB,Technology,USA,14
1637,LogixCorp,SMB,Real Estate,Japan,61
1638,TechSolutions,Enterprise,Retail,Australia,4381
1639,NagelInnovations,SMB,Media,Japan,56
1640,ProServices,SMB,Logistics,Australia,65
1641,ProLabs,SMB,Healthcare,UK,58
1642,CloudSolutions,Enterprise,Education,Australia,770
1643,KraftCorp,SMB,Real Estate,India,77
1644,DigitalInc,SMB,Professional Services,UK,86
1645,PrimeInnovations,SMB,Media,Japan,90
1646,CeltixInc,SMB,Professional Services,Canada,23
1647,PrimeSolutions,Enterprise,Retail,Japan,2056
1648,OnyxLabs,SMB,Real Estate,Singapore,35
1649,NagelDynamics,Mid-Market,Technology,France,205
1650,LogixLabs,SMB,Retail,Canada,53
1651,EulogInnovations,SMB,Manufacturing,Australia,34
1652,JenixInnovations,SMB,Manufacturing,India,33
1653,BartLabs,SMB,Logistics,Canada,47
1654,UpstoxInc,SMB,Healthcare,France,74
1655,HelixDynamics,SMB,Financial Services/Fintech,France,22
1656,BartTechnologies,SMB,Education,Canada,14
1657,AdvancedGroup,SMB,Technology,Canada,74
1658,SmartLabs,SMB,Media,USA,73
1659,CeltixTechnologies,Mid-Market,Education,USA,249
1660,LacerLabs,Mid-Market,Logistics,Singapore,448
1661,LogixCorp,SMB,Real Estate,India,58
1662,CeltixGroup,SMB,Financial Services/Fintech,USA,30
1663,DatadexInnovations,SMB,Professional Services,India,99
1664,TigerCorp,Enterprise,Healthcare,USA,1194
1665,AnatolyCorp,Mid-Market,Education,Canada,485
1666,CloudInnovations,SMB,Education,USA,27
1667,DatadexServices,SMB,Healthcare,Japan,28
1668,NextSolutions,SMB,Education,Brazil,98
1669,EulogGroup,SMB,Media,Australia,18
1670,PractoLabs,Mid-Market,Financial Services/Fintech,UK,347
1671,GintarInnovations,SMB,Retail,Canada,27
1672,GintarCorp,Enterprise,Real Estate,France,2518
1673,CeltixInc,SMB,Healthcare,USA,34
1674,IannisInnovations,SMB,Healthcare,UK,62
1675,PractoServices,SMB,Professional Services,France,58
1676,RevoxSolutions,SMB,Logistics,UK,51
1677,DigitalDynamics,Enterprise,Logistics,USA,2849
1678,DigitalSystems,SMB,Education,Canada,22
1679,HelixSystems,SMB,Healthcare,France,28
1680,RadexSystems,Mid-Market,Education,Brazil,269
1681,EulogSystems,SMB,Manufacturing,USA,64
1682,CloudInnovations,SMB,Professional Services,Canada,79
1683,AdvancedSolutions,Enterprise,Education,UK,4833
1684,QestarLabs,SMB,Manufacturing,USA,100
1685,SmartSolutions,SMB,Technology,Australia,44
1686,HelixInnovations,Enterprise,Logistics,USA,1819
1687,AnatolyLabs,SMB,Financial Services/Fintech,USA,47
1688,AdvancedInc,SMB,Logistics,France,63
1689,IannisGroup,SMB,Retail,Canada,96
1690,RevoxInnovations,SMB,Professional Services,Brazil,30
1691,PractoDynamics,Enterprise,Professional Services,UK,4119
1692,BartSolutions,SMB,Healthcare,Canada,11
1693,OnyxDynamics,SMB,Education,UK,73
1694,DigitalTechnologies,SMB,Technology,USA,73
1695,ProServices,SMB,Retail,Japan,48
1696,GlobalTechnologies,SMB,Education,France,56
1697,HelixTechnologies,SMB,Retail,UK,12
1698,EulogSystems,Mid-Market,Healthcare,Germany,140
1699,SmartTechnologies,SMB,Healthcare,Japan,100
1700,AnatolyGroup,Mid-Market,Logistics,USA,189
1701,NextServices,SMB,Real Estate,USA,81
1702,AdvancedSystems,SMB,Logistics,USA,69
1703,UpstoxServices,SMB,Professional Services,India,27
1704,DigitalServices,SMB,Professional Services,USA,40
1705,EliteInc,SMB,Technology,UK,94
1706,TechInnovations,SMB,Financial Services/Fintech,Canada,68
1707,AnatolyDynamics,SMB,Manufacturing,Australia,82
1708,SwellerGroup,Mid-Market,Manufacturing,India,341
1709,JenixSolutions,SMB,Education,UK,56
1710,FraxDynamics,Enterprise,Healthcare,Canada,4741
1711,IannisGroup,SMB,Media,Japan,36
1712,EulogSystems,Enterprise,Healthcare,USA,2978
1713,BartSolutions,SMB,Media,USA,71
1714,SmartSolutions,Enterprise,Healthcare,Germany,1822
1715,GenpaxSystems,SMB,Manufacturing,France,13
1716,PrimeCorp,SMB,Financial Services/Fintech,UK,35
1717,TechSolutions,Enterprise,Financial Services/Fintech,USA,3718
1718,TexLabs,SMB,Logistics,France,17
1719,DigitalCorp,SMB,Logistics,Germany,41
1720,ProSystems,Mid-Market,Technology,Singapore,198
1721,LacerSystems,SMB,Media,India,24
1722,LacerSystems,SMB,Media,USA,53
1723,TexSystems,SMB,Media,India,89
1724,ProTechnologies,Mid-Market,Logistics,USA,112
1725,PractoGroup,SMB,Healthcare,India,56
1726,MinexDynamics,Enterprise,Real Estate,France,2086
1727,NagelCorp,Mid-Market,Logistics,Australia,152
1728,HelixSolutions,Mid-Market,Manufacturing,Australia,265
1729,TigerCorp,SMB,Professional Services,USA,55
1730,AdvancedServices,Enterprise,Education,USA,1836
1731,JenixSolutions,SMB,Real Estate,UK,95
1732,CloudServices,Enterprise,Healthcare,India,4985
1733,JenixTechnologies,SMB,Healthcare,Canada,11
1734,NagelServices,Mid-Market,Education,USA,417
1735,HelixSolutions,SMB,Media,India,53
1736,ProDynamics,SMB,Manufacturing,USA,52
1737,DatadexGroup,SMB,Media,India,91
1738,DigitalInc,SMB,Media,Canada,56
1739,OnyxCorp,SMB,Professional Services,Canada,56
1740,NagelDynamics,SMB,Professional Services,USA,44
1741,CeltixCorp,SMB,Financial Services/Fintech,Singapore,16
1742,GenpaxSystems,SMB,Retail,USA,87
1743,MinexTechnologies,SMB,Retail,USA,54
1744,CeltixDynamics,SMB,Logistics,Australia,88
1745,TechSystems,Mid-Market,Media,India,420
1746,GenpaxSolutions,Enterprise,Education,USA,3944
1747,CeltixServices,SMB,Media,France,93
1748,NextServices,SMB,Manufacturing,France,37
1749,CoinbaseInnovations,SMB,Technology,Australia,22
1750,PractoDynamics,Mid-Market,Education,Canada,421
1751,IannisServices,Mid-Market,Retail,UK,340
1752,DigitalTechnologies,SMB,Real Estate,UK,21
1753,BartLabs,SMB,Financial Services/Fintech,Germany,51
1754,IannisTechnologies,Mid-Market,Financial Services/Fintech,USA,216
1755,NextSolutions,SMB,Logistics,Australia,52
1756,EulogDynamics,SMB,Media,USA,81
1757,EulogCorp,SMB,Education,Canada,25
1758,QestarLabs,SMB,Manufacturing,Australia,95
1759,RevoxTechnologies,SMB,Real Estate,Singapore,82
1760,CoinbaseTechnologies,Mid-Market,Logistics,Australia,477
1761,BartInc,Enterprise,Healthcare,USA,1549
1762,LacerDynamics,SMB,Logistics,USA,71
1763,BartCorp,Enterprise,Healthcare,Australia,1576
1764,KraftInnovations,Mid-Market,Retail,Canada,367
1765,GintarTechnologies,SMB,Manufacturing,Germany,45
1766,IannisSolutions,Enterprise,Healthcare,Canada,2436
1767,LogixSolutions,Mid-Market,Professional Services,India,146
1768,DatadexServices,SMB,Manufacturing,Japan,64
1769,PractoSolutions,Enterprise,Media,USA,2603
1770,AdvancedInc,Mid-Market,Media,France,309
1771,RevoxServices,Mid-Market,Logistics,USA,488
1772,CoinbaseTechnologies,Enterprise,Retail,UK,3957
1773,GintarCorp,SMB,Healthcare,Canada,21
1774,MinexServices,Mid-Market,Media,Germany,229
1775,GlobalInc,Mid-Market,Technology,UK,381
1776,EulogGroup,SMB,Technology,India,64
1777,TigerInnovations,SMB,Healthcare,UK,84
1778,JenixDynamics,Mid-Market,Retail,UK,110
1779,DatadexSystems,SMB,Technology,USA,50
1780,IannisDynamics,Mid-Market,Media,Germany,379
1781,BartInc,Enterprise,Retail,USA,2546
1782,TechServices,SMB,Healthcare,UK,27
1783,KraftServices,SMB,Manufacturing,USA,45
1784,MinexServices,SMB,Retail,USA,51
1785,TexSolutions,SMB,Media,USA,74
1786,LacerSystems,Enterprise,Manufacturing,USA,4688
1787,FraxCorp,SMB,Real Estate,UK,27
1788,KraftSolutions,SMB,Logistics,Canada,49
1789,SwellerGroup,SMB,Financial Services/Fintech,USA,60
1790,QestarServices,Mid-Market,Real Estate,Germany,423
1791,NagelInnovations,SMB,Manufacturing,UK,58
1792,BartDynamics,Mid-Market,Financial Services/Fintech,UK,454
1793,TechDynamics,SMB,Logistics,France,79
1794,BartLabs,Mid-Market,Education,Australia,433
1795,LacerInnovations,SMB,Real Estate,Japan,32
1796,RadexTechnologies,SMB,Media,UK,65
1797,UpstoxLabs,Enterprise,Retail,India,627
1798,TexTechnologies,SMB,Retail,France,56
1799,GenpaxTechnologies,SMB,Financial Services/Fintech,Singapore,81
1800,LogixSystems,Enterprise,Financial Services/Fintech,Japan,3008
1801,NextInc,Mid-Market,Financial Services/Fintech,USA,173
1802,CloudDynamics,SMB,Healthcare,USA,49
1803,HelixGroup,SMB,Media,Germany,41
1804,PrimeInc,Enterprise,Financial Services/Fintech,UK,863
1805,GintarCorp,Mid-Market,Technology,India,387
1806,OnyxSystems,SMB,Logistics,USA,40
1807,IannisTechnologies,SMB,Financial Services/Fintech,India,34
1808,CloudLabs,SMB,Technology,USA,21
1809,UpstoxInnovations,Mid-Market,Healthcare,USA,232
1810,QestarSolutions,SMB,Technology,Japan,70
1811,OnyxSolutions,Mid-Market,Education,USA,424
1812,IannisDynamics,SMB,Education,UK,66
1813,GintarLabs,Mid-Market,Technology,USA,251
1814,TexInc,Enterprise,Media,India,1784
1815,FraxInnovations,SMB,Healthcare,Germany,87
1816,RadexLabs,SMB,Retail,India,99
1817,CloudServices,SMB,Technology,Canada,32
1818,IannisGroup,Mid-Market,Manufacturing,UK,392
1819,RadexServices,SMB,Professional Services,USA,41
1820,FraxSolutions,Mid-Market,Logistics,USA,222
1821,HelixInc,Enterprise,Logistics,Canada,2827
1822,PrimeSolutions,Mid-Market,Media,Germany,395
1823,RevoxDynamics,Mid-Market,Financial Services/Fintech,USA,213
1824,RevoxSolutions,SMB,Professional Services,USA,21
1825,KraftInnovations,Enterprise,Retail,USA,3145
1826,TechSolutions,SMB,Healthcare,UK,24
1827,TigerSystems,SMB,Education,USA,81
1828,ProInnovations,SMB,Financial Services/Fintech,USA,53
1829,KraftLabs,Mid-Market,Education,USA,470
1830,GintarTechnologies,Enterprise,Retail,India,4061
1831,NagelCorp,SMB,Professional Services,USA,57
1832,CeltixCorp,Mid-Market,Media,India,196
1833,SwellerLabs,Mid-Market,Real Estate,UK,165
1834,NagelSystems,SMB,Education,Australia,78
1835,QestarInc,Mid-Market,Professional Services,USA,103
1836,GlobalInc,SMB,Technology,Australia,80
1837,IannisDynamics,SMB,Real Estate,USA,100
1838,OnyxTechnologies,Enterprise,Education,USA,3167
1839,GlobalSolutions,SMB,Healthcare,Singapore,65
1840,GintarServices,SMB,Logistics,Australia,89
1841,FraxCorp,Mid-Market,Real Estate,USA,186
1842,EulogInc,Enterprise,Technology,UK,3548
1843,FraxSolutions,SMB,Retail,UK,64
1844,UpstoxServices,SMB,Manufacturing,Germany,82
1845,RadexInc,SMB,Technology,Australia,14
1846,CoinbaseDynamics,Mid-Market,Retail,USA,145
1847,DatadexInc,SMB,Retail,USA,31
1848,IannisSolutions,SMB,Professional Services,Canada,65
1849,PractoDynamics,SMB,Logistics,UK,17
1850,EulogServices,SMB,Education,Canada,51
1851,MinexDynamics,SMB,Real Estate,Germany,100
1852,NagelGroup,SMB,Financial Services/Fintech,Germany,80
1853,PrimeSolutions,SMB,Real Estate,UK,14
1854,QestarSolutions,SMB,Logistics,Singapore,86
1855,TexSolutions,SMB,Real Estate,USA,46
1856,GlobalGroup,SMB,Retail,Australia,13
1857,MinexCorp,SMB,Real Estate,Japan,34
1858,RadexDynamics,SMB,Manufacturing,Canada,46
1859,BartLabs,SMB,Manufacturing,Canada,22
1860,GenpaxInc,SMB,Real Estate,USA,66
1861,CloudInnovations,SMB,Professional Services,India,58
1862,TigerGroup,SMB,Media,UK,69
1863,CloudInnovations,SMB,Professional Services,Germany,72
1864,RevoxDynamics,SMB,Real Estate,USA,17
1865,OnyxSystems,Enterprise,Media,USA,4379
1866,NagelCorp,SMB,Healthcare,UK,97
1867,PractoSystems,Enterprise,Retail,USA,3700
1868,FraxCorp,SMB,Financial Services/Fintech,Singapore,86
1869,SwellerServices,SMB,Retail,India,27
1870,TexGroup,Mid-Market,Healthcare,Canada,159
1871,LacerDynamics,SMB,Retail,USA,93
1872,QestarSolutions,SMB,Financial Services/Fintech,USA,95
1873,NagelInnovations,Enterprise,Education,Australia,3140
1874,TexCorp,SMB,Technology,USA,56
1875,RevoxCorp,SMB,Media,Germany,59
1876,NextCorp,SMB,Retail,USA,29
1877,LogixCorp,Enterprise,Financial Services/Fintech,Germany,4869
1878,IannisCorp,Enterprise,Media,India,3718
1879,DigitalSystems,SMB,Financial Services/Fintech,Canada,80
1880,NextTechnologies,SMB,Manufacturing,India,94
1881,PractoSystems,Mid-Market,Education,France,496
1882,PractoGroup,SMB,Technology,Germany,45
1883,BartGroup,SMB,Technology,UK,24
1884,BartServices,Mid-Market,Media,USA,477
1885,HelixLabs,SMB,Professional Services,India,59
1886,LogixDynamics,SMB,Logistics,Australia,35
1887,EliteSolutions,Enterprise,Logistics,France,1949
1888,ProDynamics,Mid-Market,Manufacturing,Australia,345
1889,QestarCorp,SMB,Media,USA,33
1890,AnatolyGroup,SMB,Media,Brazil,18
1891,AnatolyCorp,SMB,Technology,USA,23
1892,BartInnovations,SMB,Logistics,Singapore,71
1893,LogixSolutions,SMB,Professional Services,USA,41
1894,PrimeServices,SMB,Retail,UK,81
1895,RevoxInnovations,SMB,Retail,UK,27
1896,JenixServices,SMB,Retail,Japan,52
1897,RevoxGroup,SMB,Financial Services/Fintech,Singapore,69
1898,TigerSolutions,SMB,Professional Services,India,68
1899,GlobalSystems,SMB,Healthcare,UK,54
1900,CeltixSystems,SMB,Healthcare,USA,20
1901,DatadexGroup,Mid-Market,Real Estate,Germany,273
1902,GlobalInc,Mid-Market,Logistics,UK,215
1903,NextServices,SMB,Real Estate,France,80
1904,NagelInnovations,SMB,Professional Services,France,12
1905,DigitalGroup,SMB,Logistics,UK,45
1906,PractoInnovations,SMB,Healthcare,France,34
1907,EulogInc,SMB,Media,India,27
1908,CloudDynamics,Enterprise,Logistics,Japan,3691
1909,LogixInc,SMB,Manufacturing,Australia,18
1910,PrimeGroup,SMB,Manufacturing,France,28
1911,JenixLabs,SMB,Professional Services,Canada,49
1912,UpstoxTechnologies,SMB,Real Estate,USA,95
1913,NextGroup,SMB,Healthcare,USA,72
1914,OnyxSolutions,SMB,Healthcare,USA,94
1915,UpstoxInc,SMB,Technology,USA,73
1916,LogixInc,SMB,Technology,USA,57
1917,AdvancedServices,Enterprise,Manufacturing,India,1296
1918,ProSystems,SMB,Professional Services,Australia,47
1919,TexSolutions,SMB,Real Estate,UK,90
1920,MinexSolutions,SMB,Healthcare,UK,45
1921,CoinbaseCorp,SMB,Retail,Canada,31
1922,BartLabs,SMB,Education,USA,25
1923,CeltixCorp,SMB,Education,USA,41
1924,UpstoxCorp,SMB,Real Estate,India,17
1925,BartInc,SMB,Healthcare,France,93
1926,EulogInc,SMB,Media,Australia,14
1927,RevoxTechnologies,SMB,Manufacturing,Canada,74
1928,NagelSolutions,SMB,Retail,USA,81
1929,QestarLabs,SMB,Real Estate,Canada,13
1930,PrimeInc,SMB,Education,Australia,48
1931,GintarSystems,SMB,Media,Germany,67
1932,CoinbaseDynamics,SMB,Logistics,USA,50
1933,PractoCorp,SMB,Real Estate,India,89
1934,GenpaxSystems,Enterprise,Technology,UK,2285
1935,OnyxGroup,SMB,Technology,Canada,87
1936,GintarGroup,Enterprise,Financial Services/Fintech,Australia,4460
1937,TigerDynamics,SMB,Real Estate,Canada,84
1938,HelixInc,SMB,Professional Services,Australia,30
1939,CeltixCorp,SMB,Professional Services,USA,36
1940,RadexCorp,SMB,Retail,UK,66
1941,PractoCorp,SMB,Manufacturing,USA,76
1942,GenpaxSystems,SMB,Healthcare,USA,52
1943,NextServices,Enterprise,Retail,USA,1472
1944,IannisInnovations,SMB,Logistics,Australia,81
1945,JenixGroup,SMB,Real Estate,USA,24
1946,EliteGroup,Mid-Market,Financial Services/Fintech,USA,101
1947,IannisSolutions,Mid-Market,Professional Services,Australia,480
1948,RadexGroup,Mid-Market,Real Estate,Singapore,485
1949,LacerSystems,SMB,Financial Services/Fintech,France,54
1950,BartLabs,SMB,Education,Singapore,64
1951,LacerServices,SMB,Healthcare,Australia,17
1952,ProLabs,SMB,Media,UK,82
1953,FraxCorp,SMB,Technology,Germany,83
1954,OnyxGroup,SMB,Technology,USA,40
1955,UpstoxLabs,Enterprise,Financial Services/Fintech,USA,4905
1956,EulogDynamics,Enterprise,Logistics,UK,3727
1957,NextSystems,SMB,Real Estate,USA,14
